sample	reference	mapq_min	read_count	neg_read_count	z_score	p_value	gtdb_taxonomy	ncbi_taxid
MG-Run35-Ech-1	GCF_000375525.1	25	3696	0	5226.226219749772	0.0	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__Corynebacterium;s__Corynebacterium propinquum	43769.0
MG-Run35-Ech-1	GCF_003942765.1	25	3177	0	4492.249380878136	0.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus mitis_BE	28037.0
MG-Run35-Ech-1	GCF_000469305.1	25	2126	0	3005.910926824013	0.0	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Faecalitalea;s__Faecalitalea cylindroides	39483.0
MG-Run35-Ech-1	GCF_000368145.1	25	1368	954	13.38404991165664	0.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter guillouiae	2929509.0
MG-Run35-Ech-1	GCF_002238115.1	25	775	0	1095.308404057962	0.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus sp002238115	257758.0
MG-Run35-Ech-1	GCF_000820085.1	25	697	0	984.9997461928606	0.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Aeromonadaceae;g__Aeromonas;s__Aeromonas sanarellii	2778058.0
MG-Run35-Ech-1	GCF_902825235.1	25	537	0	758.7255762131655	0.0	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella vinsonii	33047.0
MG-Run35-Ech-1	GCF_003943815.1	25	381	0	538.1082604829626	0.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus cristatus_F	45634.0
MG-Run35-Ech-1	GCF_003943825.1	25	311	0	439.113311116846	0.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus oralis_CD	1303.0
MG-Run35-Ech-1	GCF_000236925.1	25	179	0	252.43712088359746	0.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus;s__Staphylococcus argenteus	985002.0
MG-Run35-Ech-1	GCF_001656295.1	25	176	2	109.73103480784276	0.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Moraxella;s__Moraxella catarrhalis_C	480.0
MG-Run35-Ech-1	GCF_000245815.1	25	150	0	211.42492757477768	0.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Dolosigranulum;s__Dolosigranulum pigrum	29394.0
MG-Run35-Ech-1	GCF_015477355.1	25	139	0	195.86857838867365	0.0	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__Nocardia;s__Nocardia blacklockiae	480036.0
MG-Run35-Ech-1	GCF_000875895.1	25	133	0	187.38329701443507	0.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus;s__Staphylococcus gallinarum	1293.0
MG-Run35-Ech-1	GCF_025561445.1	25	87	0	122.32947314527271	0.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus;s__Staphylococcus simulans_B	1286.0
MG-Run35-Ech-1	GCF_003515945.1	25	84	107	-2.266541264200937	0.9882908681711442	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Dermatophilaceae;g__Dermacoccus;s__Dermacoccus abyssi	2762331.0
MG-Run35-Ech-1	GCF_001632285.1	25	78	1	62.46198844097105	0.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Moraxella;s__Moraxella catarrhalis	480.0
MG-Run35-Ech-1	GCF_000688415.1	25	68	0	95.4594154601839	0.0	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__Corynebacterium;s__Corynebacterium pseudodiphtheriticum	37637.0
MG-Run35-Ech-1	GCF_014647715.1	25	64	17	11.115626066809861	0.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Moraxella_A;s__Moraxella_A cinereus	1946462.0
MG-Run35-Ech-1	GCF_000832605.1	25	43	0	60.104076400856535	0.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae_G;g__Bacillus_A;s__Bacillus_A mycoides	1405.0
MG-Run35-Ech-1	GCF_013387485.1	25	41	19	4.868791246821761	5.614147176036255e-7	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Stenotrophomonas;s__Stenotrophomonas maltophilia_AA	2723077.0
MG-Run35-Ech-1	GCF_003697165.2	25	35	0	48.790367901871775	0.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli	562.0
MG-Run35-Ech-1	GCF_001027105.1	25	35	0	48.790367901871775	0.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus;s__Staphylococcus aureus	1280.0
MG-Run35-Ech-1	GCF_900168205.1	25	32	64	-4.046723241370487	0.9999740302052733	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Chryseobacterium;s__Chryseobacterium balustinum	246.0
MG-Run35-Ech-1	GCF_003991585.1	25	29	0	40.30508652763321	0.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Saezia;s__Saezia sanguinis	1965230.0
MG-Run35-Ech-1	GCF_000368045.1	25	23	5	7.462025072446365	4.263256414560601e-14	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter johnsonii	472.0
MG-Run35-Ech-1	GCF_029024965.1	25	21	0	28.991378028648448	0.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus;s__Staphylococcus equorum	246432.0
MG-Run35-Ech-1	GCF_007990635.1	25	19	0	26.162950903902257	0.0	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Leptotrichia;s__Leptotrichia hongkongensis	554406.0
MG-Run35-Ech-1	GCF_000158195.2	25	18	0	24.74873734152916	0.0	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium_A;s__Fusobacterium_A mortiferum	850.0
MG-Run35-Ech-1	GCF_002014765.1	25	18	4	6.3639610306789285	9.830802838450836e-11	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Moraxella_C;s__Moraxella_C lincolnii	90241.0
MG-Run35-Ech-1	GCA_022811845.1	25	16	0	21.920310216782973	0.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae_G;g__Bacillus_A;s__Bacillus_A cereus_AV	1396.0
MG-Run35-Ech-1	GCF_010858045.1	25	14	0	19.09188309203678	0.0	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__Nocardia;s__Nocardia cyriacigeorgica_E	135487.0
MG-Run35-Ech-1	GCF_002912215.1	25	13	0	17.677669529663685	0.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae_G;g__Bacillus_A;s__Bacillus_A bombysepticus	52024.0
MG-Run35-Ech-1	GCF_000296405.1	25	13	0	17.677669529663685	0.0	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__Corynebacterium;s__Corynebacterium otitidis	29321.0
MG-Run35-Ech-1	GCF_001543145.1	25	13	0	17.677669529663685	0.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Aerococcus;s__Aerococcus sanguinicola	119206.0
MG-Run35-Ech-1	GCF_010868145.1	25	13	0	17.677669529663685	0.0	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__Nocardia;s__Nocardia cyriacigeorgica_D	135487.0
MG-Run35-Ech-1	GCF_022493055.1	25	12	1	8.573214099741124	0.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus;s__Staphylococcus singaporensis	2742142.0
MG-Run35-Ech-1	GCF_002561295.1	25	11	0	14.849242404917497	0.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae_G;g__Bacillus_A;s__Bacillus_A cereus_S	1396.0
MG-Run35-Ech-1	GCF_000227295.1	25	11	0	14.849242404917497	0.0	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Propionibacteriales;f__Propionibacteriaceae;g__Cutibacterium;s__Cutibacterium avidum	33010.0
MG-Run35-Ech-1	GCF_003054025.1	25	10	0	13.435028842544401	0.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Capnocytophaga;s__Capnocytophaga leadbetteri	327575.0
MG-Run35-Ech-1	GCF_008327825.1	25	10	0	13.435028842544401	0.0	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Leptotrichia;s__Leptotrichia shahii	157691.0
MG-Run35-Ech-1	GCF_001636405.1	25	9	1	6.123724356957946	4.5706494145036913e-10	d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales_B;f__DSM-1321;g__Peribacillus;s__Peribacillus frigoritolerans	450367.0
MG-Run35-Ech-1	GCF_002153395.1	25	9	0	12.020815280171307	0.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__Bacillus subtilis_G	72361.0
MG-Run35-Ech-1	GCF_015775975.1	25	9	0	12.020815280171307	0.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus;s__Staphylococcus lloydii	2781774.0
MG-Run35-Ech-1	GCF_000165735.1	25	9	0	12.020815280171307	0.0	d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Veillonellales;f__Megasphaeraceae;g__Anaeroglobus;s__Anaeroglobus micronuciformis	2997918.0
MG-Run35-Ech-1	GCF_001455345.1	25	8	0	10.606601717798211	0.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae_G;g__Bacillus_A;s__Bacillus_A thuringiensis_N	1396.0
MG-Run35-Ech-1	GCA_016925055.1	25	8	0	10.606601717798211	0.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae_G;g__Bacillus_A;s__Bacillus_A pacificus	2026187.0
MG-Run35-Ech-1	GCF_002901995.1	25	8	0	10.606601717798211	0.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus;s__Staphylococcus coagulans	74706.0
MG-Run35-Ech-1	GCF_000021305.1	25	7	0	9.192388155425117	0.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae_G;g__Bacillus_A;s__Bacillus_A thuringiensis_S	1428.0
MG-Run35-Ech-1	GCF_001182785.1	25	7	0	9.192388155425117	0.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae_G;g__Bacillus_A;s__Bacillus_A thuringiensis_AB	2920372.0
MG-Run35-Ech-1	GCF_000496285.1	25	7	0	9.192388155425117	0.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae_G;g__Bacillus_A;s__Bacillus_A toyonensis	155322.0
MG-Run35-Ech-1	GCF_023520795.1	25	7	0	9.192388155425117	0.0	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__Corynebacterium;s__Corynebacterium accolens	38284.0
MG-Run35-Ech-1	GCF_001595725.1	25	6	0	7.7781745930520225	3.6637359812630166e-15	d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae_G;g__Bacillus_A;s__Bacillus_A thuringiensis_K	2920310.0
MG-Run35-Ech-1	GCF_000161455.1	25	6	0	7.7781745930520225	3.6637359812630166e-15	d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae_G;g__Bacillus_A;s__Bacillus_A pseudomycoides	64104.0
MG-Run35-Ech-1	GCF_029531845.1	25	6	0	7.7781745930520225	3.6637359812630166e-15	d__Bacteria;p__Bacillota;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus;s__Staphylococcus equorum_C	246432.0
MG-Run35-Ech-1	GCF_030515985.1	25	6	0	7.7781745930520225	3.6637359812630166e-15	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__Corynebacterium;s__Corynebacterium sp022346005	2918194.0
MG-Run35-Ech-1	GCF_000039765.1	25	6	0	7.7781745930520225	3.6637359812630166e-15	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Vibrionaceae;g__Vibrio;s__Vibrio vulnificus_B	672.0
MG-Run35-Ech-1	GCA_010604095.1	25	6	0	7.7781745930520225	3.6637359812630166e-15	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus sp000187445	1316412.0
MG-Run35-Ech-1	GCF_900106665.1	25	5	0	6.363961030678928	9.830802838450836e-11	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Paracoccus;s__Paracoccus sanguinis	1545044.0
MG-Run35-Ech-1	GCF_002567495.1	25	5	0	6.363961030678928	9.830802838450836e-11	d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae_G;g__Bacillus_A;s__Bacillus_A cereus_AQ	1396.0
MG-Run35-Ech-1	GCF_003970865.1	25	5	1	2.8577380332470415	0.00213336241108808	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Stenotrophomonas;s__Stenotrophomonas maltophilia_AR	40324.0
MG-Run35-Ech-1	GCF_002902285.1	25	5	0	6.363961030678928	9.830802838450836e-11	d__Bacteria;p__Bacillota;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus;s__Staphylococcus simulans	1286.0
MG-Run35-Ech-1	GCF_001679005.1	25	5	0	6.363961030678928	9.830802838450836e-11	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Moraxella;s__Moraxella nonliquefaciens	478.0
MG-Run35-Ech-1	GCF_000740795.1	25	5	0	6.363961030678928	9.830802838450836e-11	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Haematobacter;s__Haematobacter massiliensis	195105.0
MG-Run35-Ech-1	GCF_002902755.1	25	5	0	6.363961030678928	9.830802838450836e-11	d__Bacteria;p__Bacillota;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Mammaliicoccus;s__Mammaliicoccus lentus	2898665.0
MG-Run35-Ech-1	GCF_900460215.1	25	5	1	2.8577380332470415	0.00213336241108808	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Cardiobacteriales;f__Cardiobacteriaceae;g__Suttonella;s__Suttonella indologenes	13276.0
MG-Run35-Ech-1	GCF_009183365.2	25	5	1	2.8577380332470415	0.00213336241108808	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Shewanellaceae;g__Shewanella;s__Shewanella algae	38313.0
MG-Run35-Ech-1	GCF_002965065.1	25	4	3	0.2672612419124244	0.39463401306714063	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia sp002965065	2093900.0
MG-Run35-Ech-1	GCF_000473245.1	25	4	1	2.041241452319315	0.020613416668581852	d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales_B;f__DSM-18226;g__Bacillus_AB;s__Bacillus_AB infantis	313627.0
MG-Run35-Ech-1	GCF_001708185.1	25	4	0	4.949747468305833	3.7154918619553e-7	d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales_A;f__Planococcaceae;g__Lysinibacillus;s__Lysinibacillus xylanilyticus_A	582475.0
MG-Run35-Ech-1	GCF_001543175.1	25	4	0	4.949747468305833	3.7154918619553e-7	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Aerococcus;s__Aerococcus urinae	1376.0
MG-Run35-Ech-1	GCF_008180445.1	25	4	0	4.949747468305833	3.7154918619553e-7	d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales_B;f__DSM-18226;g__Bacillus_AB;s__Bacillus_AB infantis_B	157472.0
MG-Run35-Ech-1	GCF_001571285.1	25	4	2	0.9486832980505138	0.17139085557395572	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Kluyvera;s__Kluyvera cryocrescens	580.0
MG-Run35-Ech-1	GCF_023472875.1	25	4	0	4.949747468305833	3.7154918619553e-7	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;g__Neisseria;s__Neisseria perflava	1739282.0
MG-Run35-Ech-1	GCF_900458815.1	25	4	0	4.949747468305833	3.7154918619553e-7	d__Bacteria;p__Bacillota;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus;s__Staphylococcus saccharolyticus	33028.0
MG-Run35-Ech-1	GCF_000007825.1	25	4	0	4.949747468305833	3.7154918619553e-7	d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae_G;g__Bacillus_A;s__Bacillus_A cereus	1428.0
MG-Run35-Ech-1	GCF_025917685.1	25	4	0	4.949747468305833	3.7154918619553e-7	d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae_G;g__Bacillus_A;s__Bacillus_A cereus_AT	1396.0
MG-Run35-Ech-1	GCF_006742205.1	25	4	0	4.949747468305833	3.7154918619553e-7	d__Bacteria;p__Bacillota;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus;s__Staphylococcus epidermidis	1282.0
MG-Run35-Ech-1	GCF_003942795.1	25	4	0	4.949747468305833	3.7154918619553e-7	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus mitis_BJ	28037.0
MG-Run35-Ech-1	GCF_014769185.1	25	4	0	4.949747468305833	3.7154918619553e-7	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter lwoffii_D	28090.0
MG-Run35-Ech-1	GCF_002902385.1	25	4	0	4.949747468305833	3.7154918619553e-7	d__Bacteria;p__Bacillota;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus;s__Staphylococcus intermedius	1285.0
MG-Run35-Ech-1	GCA_900446925.1	25	4	4	-0.23570226039551587	0.5931681421166041	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Citrobacter_B;s__Citrobacter_B koseri	545.0
MG-Run35-Ech-1	GCF_018982785.1	25	4	0	4.949747468305833	3.7154918619553e-7	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus_D;s__Enterococcus_D innesii	37734.0
MG-Run35-Ech-1	GCF_002584985.1	25	4	0	4.949747468305833	3.7154918619553e-7	d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae_G;g__Bacillus_A;s__Bacillus_A sp002584985	1396.0
MG-Run35-Ech-1	GCF_007678085.1	25	4	0	4.949747468305833	3.7154918619553e-7	d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae_G;g__Bacillus_A;s__Bacillus_A cereus_BE	1396.0
MG-Run35-Ech-1	GCF_900156515.1	25	3	0	3.5355339059327373	0.00020347600872250293	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Moraxella;s__Moraxella cuniculi	34061.0
MG-Run35-Ech-1	GCF_002559825.1	25	3	0	3.5355339059327373	0.00020347600872250293	d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae_G;g__Bacillus_A;s__Bacillus_A thuringiensis	1428.0
MG-Run35-Ech-1	GCF_001883995.1	25	3	0	3.5355339059327373	0.00020347600872250293	d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae_G;g__Bacillus_A;s__Bacillus_A paranthracis	2026186.0
MG-Run35-Ech-1	GCF_000262245.1	25	3	6	-1.3728129459672884	0.9150947474572393	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Pasteurellaceae;g__Basfia;s__Basfia bettyae	1095749.0
MG-Run35-Ech-1	GCF_002803605.1	25	3	0	3.5355339059327373	0.00020347600872250293	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter pseudolwoffii	2601136.0
MG-Run35-Ech-1	GCF_900636965.1	25	3	0	3.5355339059327373	0.00020347600872250293	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lacticaseibacillus;s__Lacticaseibacillus rhamnosus	47715.0
MG-Run35-Ech-1	GCF_003286825.2	25	3	0	3.5355339059327373	0.00020347600872250293	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Aerococcus;s__Aerococcus urinae_B	1376.0
MG-Run35-Ech-1	GCF_001884235.1	25	3	0	3.5355339059327373	0.00020347600872250293	d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae_G;g__Bacillus_A;s__Bacillus_A paramycoides	2920287.0
MG-Run35-Ech-1	GCF_029024945.1	25	3	0	3.5355339059327373	0.00020347600872250293	d__Bacteria;p__Bacillota;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus;s__Staphylococcus succinus	61015.0
MG-Run35-Ech-1	GCF_001618885.1	25	3	0	3.5355339059327373	0.00020347600872250293	d__Bacteria;p__Bacillota;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus;s__Staphylococcus condimenti	70255.0
MG-Run35-Ech-1	GCF_004569505.1	25	3	0	3.5355339059327373	0.00020347600872250293	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Dysgonomonadaceae;g__Dysgonomonas;s__Dysgonomonas sp900079735	1891233.0
MG-Run35-Ech-1	GCF_007673305.1	25	3	0	3.5355339059327373	0.00020347600872250293	d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae_G;g__Bacillus_A;s__Bacillus_A mycoides_C	1396.0
MG-Run35-Ech-1	GCF_014838735.1	25	3	0	3.5355339059327373	0.00020347600872250293	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__Limosilactobacillus portuensis	2742601.0
MG-Run35-Ech-1	GCF_000368925.1	25	3	0	3.5355339059327373	0.00020347600872250293	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter bereziniae	106648.0
MG-Run35-Ech-1	GCF_000301035.1	25	3	0	3.5355339059327373	0.00020347600872250293	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Facklamia;s__Facklamia hominis	178214.0
MG-Run35-Ech-1	GCF_900094905.1	25	3	0	3.5355339059327373	0.00020347600872250293	d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae_G;g__Bacillus_A;s__Bacillus_A cereus_AG	1396.0
MG-Run35-Ech-1	GCF_001591265.1	25	3	377	-19.274953723928952	1.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Moraxella_A;s__Moraxella_A atlantae	34059.0
MG-Run35-Ech-1	GCF_900637655.1	25	3	0	3.5355339059327373	0.00020347600872250293	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella oris	1122989.0
MG-Run35-Ech-1	GCF_003286595.3	25	3	0	3.5355339059327373	0.00020347600872250293	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Aerococcus;s__Aerococcus urinae_D	1376.0
MG-Run35-Ech-1	GCF_015844675.1	25	3	0	3.5355339059327373	0.00020347600872250293	d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales_A;f__Planococcaceae;g__Lysinibacillus;s__Lysinibacillus sphaericus_E	1421.0
MG-Run35-Ech-1	GCF_014193285.1	25	2	0	2.1213203435596424	0.01694742676234462	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Atlantibacter;s__Atlantibacter sp002345315	565.0
MG-Run35-Ech-1	GCF_018448765.1	25	2	0	2.1213203435596424	0.01694742676234462	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus oralis_BM	1303.0
MG-Run35-Ech-1	GCF_016658865.1	25	2	0	2.1213203435596424	0.01694742676234462	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus mitis_BT	28037.0
MG-Run35-Ech-1	GCF_001747895.1	25	2	0	2.1213203435596424	0.01694742676234462	d__Bacteria;p__Bacillota;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus;s__Staphylococcus equorum_A	246432.0
MG-Run35-Ech-1	GCF_000023865.1	25	2	0	2.1213203435596424	0.01694742676234462	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Pseudonocardiaceae;g__Saccharomonospora;s__Saccharomonospora viridis	1852.0
MG-Run35-Ech-1	GCF_001571305.1	25	2	0	2.1213203435596424	0.01694742676234462	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Erwinia;s__Erwinia persicina	55211.0
MG-Run35-Ech-1	GCA_901472505.1	25	2	0	2.1213203435596424	0.01694742676234462	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Proteus;s__Proteus vulgaris	585.0
